COUNTY,SURVY_YYYYMM,SURVY_QUESTN_SHORT_DESC,SURVY_QUESTN_LONG_DESC,QUESTION_NUM,Q1_RESP_COUNT,Q2_RESP_COUNT,Q3_RESP_COUNT,Q4_RESP_COUNT,Q5_RESP_COUNT,Q6_RESP_COUNT,Q7_RESP_COUNT,Q8_RESP_COUNT,Q9_RESP_COUNT,Q10_RESP_COUNT,ETL_RUN_TIMESTAMP
Clinton,202101,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Clinton,202011,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Clinton,202010,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Clinton,202009,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Clinton,202007,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Clinton,202005,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Clinton,202002,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Clinton,201911,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Clinton,201908,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Clinton,201905,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Clinton,201901,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Clinton,201812,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Clinton,201811,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Clinton,201810,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Clinton,201808,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Crawford,202011,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Crawford,202010,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Crawford,202009,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Crawford,202008,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Crawford,202003,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Crawford,202002,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Crawford,201910,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Crawford,201908,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Crawford,201905,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Crawford,201904,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Crawford,201903,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Crawford,201902,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Crawford,201810,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Daviess,202102,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Daviess,202101,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Daviess,202010,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Daviess,202003,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Daviess,202001,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Daviess,201911,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Daviess,201910,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Daviess,201909,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Daviess,201906,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Daviess,201905,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Daviess,201903,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
Daviess,201812,Not engaged in regular exercise,"In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?",10,0,0,0,0,0,0,0,0,0,2,2021.03.29 09:03:20.985000000
